"TOA5","4954","CR300","4954","CR310-CELL200.Std.10.07","CPU:OULAD_AYAD_MTO.CR300","61340","DATA_1j"
"TIMESTAMP","RECORD","Batterie","Temperature","Temperature_Min","Temperature_Max","Humidite","Humidite_Min","Humidite_Max","Temp_rosee","Temp_rosee_Min","Temp_rosee_Max","Vitesse","Direction","Dir_Ecart_type","Rafale","Temps_Rafale","Dir_Rafale","Rayonnement","Durree_Insolation","Pluie","ET0"
"TS","RN","Volts","Deg C","Deg C","Deg C","%","%","%","Deg C","Deg C","Deg C","m/s","Deg","Deg","m/s","m/s","degrees","kJ/m^2","hr","mm","mm"
"","","Min","Avg","Min","Max","Avg","Min","Max","Avg","Min","Max","WVc","WVc","WVc","Max","TMx","Smp","Smp","Smp","Tot","Smp"
"2023-03-30 23:59:00",99,12.66,24.34,12.65,35.02,25.66,9.72,48.92,2.142,-1.93,7.219,1.072,76.22,96.2,6.12,"2023-03-30 13:21:00",123,24166.41,10.67,0,5.302
"2023-03-31 23:59:00",100,12.59,23.28,11.52,33.86,29.1,9.35,55.91,2.496,-4.326,7.008,0.897,54.27,82.4,3.44,"2023-03-31 15:31:00",323,24999.62,10.87,0,5.185
"2023-04-01 23:59:00",101,12.57,21.67,12.26,32.71,38.39,10.65,66.62,4.903,-2.597,9.12,1.123,275.4,86.5,4.98,"2023-04-01 18:36:00",341,25298.54,10.92,0,5.36
"2023-04-02 23:59:00",102,12.54,20.84,11.6,31.38,43.37,12.92,70.22,6.045,-0.776,10.12,1.154,310.7,94.2,4.09,"2023-04-02 15:33:00",157,25395.36,10.98,0,5.188
"2023-04-03 23:59:00",103,12.58,20.01,11.5,29.95,52.24,11.63,87.4,7.876,-3.438,12.37,1.61,246.1,44.97,7.83,"2023-04-03 17:32:00",270,25120.74,10.88,0,5.296
"2023-04-04 23:59:00",104,12.74,16.03,9.34,23.77,53.31,24.32,73.27,5.931,0.333,9.87,1.968,276.3,38.5,6.28,"2023-04-04 14:06:00",316,22208.64,9.1,0,4.353
"2023-04-05 23:59:00",105,12.77,16.23,11.74,21.82,65.4,43.44,89.3,9.31,7.848,10.92,2.722,239.4,32.64,9.94,"2023-04-05 15:42:00",256,21507.59,10.17,0,4.07
"2023-04-06 23:59:00",106,12.78,19.66,11.18,27.44,52.3,26.87,83.3,8.64,6.094,10.72,1.316,250.7,89.7,5.37,"2023-04-06 20:01:00",270,21705.55,10.48,0,4.497
"2023-04-07 23:59:00",107,12.75,22.81,14.06,31.64,36.55,16.51,61.52,5.831,1.665,9.28,1.362,59.19,93.8,8.1,"2023-04-07 21:34:00",162,22811.92,10.58,0,4.983
"2023-04-08 23:59:00",108,12.77,21.95,15.66,30.08,43.56,20.59,68.81,8.36,3.604,11.39,1.768,115,85.4,12.95,"2023-04-08 15:14:00",160,10233.73,6.833,0,3.375
"2023-04-09 23:59:00",109,12.7,21.91,10.72,31.32,42.75,12.77,82.8,5.665,-0.864,11.33,1.314,207.7,96.4,6.15,"2023-04-09 22:17:00",189,23177.93,10.3,0,5.196
"2023-04-10 23:59:00",110,12.74,24.35,13.69,32.63,31.58,12.42,57.52,5.189,-1.597,9.14,1.384,51.31,72.12,6.24,"2023-04-10 20:30:00",325,24292.22,10.78,0,5.494
"2023-04-11 23:59:00",111,12.74,23.33,13.37,33.33,35.21,11.48,62.06,4.91,-0.862,9.2,1.103,293.5,89.3,6.09,"2023-04-11 19:36:00",358,25244.36,10.95,0,5.599
"2023-04-12 23:59:00",112,12.71,22.24,12.02,31.56,29.27,10.9,50.65,2.203,-3.206,5.197,1.194,252,75.64,6.15,"2023-04-12 17:03:00",274,25300.74,11,0,5.583
"2023-04-13 23:59:00",113,12.72,19.48,11.76,28.56,52.64,13.35,86.7,7.523,-2.671,11.43,1.296,276.8,67.95,5.2,"2023-04-13 16:22:00",227,26362.55,11.22,0,5.03
"2023-04-14 23:59:00",114,12.69,19.86,9.84,31.22,46.7,8.77,85.2,5.37,-6.644,10.73,1.047,264,83.6,4.72,"2023-04-14 13:26:00",359,26587.05,11.32,0,5.216
"2023-04-15 23:59:00",115,12.7,22.41,10.38,34.63,35.31,8.37,73.29,3.737,-4.809,8.55,1.078,34.64,95.3,4.69,"2023-04-15 19:31:00",2,27468.33,11.38,0,5.827
"2023-04-16 23:59:00",116,12.69,24.08,11.35,35.29,32.23,8.56,63.07,3.673,-3.537,8.93,1.03,234.9,72.81,3.83,"2023-04-16 16:10:00",336,27423.79,11.42,0,5.895
"2023-04-17 23:59:00",117,12.71,26.2,13.69,36.22,30.72,9.7,62.55,5.156,-0.916,9.94,1.216,310.5,91.6,5.25,"2023-04-17 15:29:00",334,26852.36,11.18,0,6.152
"2023-04-18 23:59:00",118,12.74,25.82,14.79,36.94,27.62,11.82,49.31,4.78,1.984,9.63,1.661,245.2,66.12,9.83,"2023-04-18 16:48:00",189,22179.47,9.55,0,5.928
"2023-04-19 23:59:00",119,12.72,21.84,16.93,27.93,54.32,34.95,78.01,11.89,8.43,13.83,2.209,257.2,59.45,8.81,"2023-04-19 16:28:00",286,24679.06,10.68,0,5.417
"2023-04-20 23:59:00",120,12.74,19.79,13.88,26.28,60.17,30.59,89.9,11.01,6.663,13.56,1.579,272.2,48.49,6.33,"2023-04-20 02:01:00",263,23777.87,10.82,0,4.695
"2023-04-21 23:59:00",121,12.74,19.64,13.19,27.4,52.99,27.71,86.8,8.62,4.848,11.97,1.662,271.7,41.87,4.77,"2023-04-21 16:37:00",258,24961.8,10.98,0,4.941
"2023-04-22 23:59:00",122,12.72,20.13,11.43,28.38,48.64,24.37,81.7,7.785,5.417,11.01,1.216,266.3,72.22,4.27,"2023-04-22 16:40:00",278,24917.61,11.27,0,4.964
"2023-04-23 23:59:00",123,12.72,22.65,13.93,32.81,47.54,21.67,76.7,9.62,7.307,12.16,1.095,267.1,83.6,4.13,"2023-04-23 18:39:00",319,25182.51,11.37,0,5.208
"2023-04-24 23:59:00",124,12.71,24.79,14.32,35.87,37.26,12.82,65.02,7.066,2.195,11.35,1.107,280.1,88.1,5.33,"2023-04-24 17:45:00",336,25810,11.37,0,5.649
"2023-04-25 23:59:00",125,12.73,27.94,15.48,38.85,25.19,9.79,49.56,4.264,0.153,10.47,1.11,302.3,99.7,5.99,"2023-04-25 19:38:00",320,25621.07,11.37,0,6.055
"2023-04-26 23:59:00",126,12.72,29.03,16.12,39.84,24.9,9.82,44.5,5.154,1.492,11.04,1.141,225.4,97.3,10.3,"2023-04-26 20:03:00",250,25328.49,10.75,0,6.073
"2023-04-27 23:59:00",127,12.74,31.67,19.57,41.43,23.85,8.35,51.43,6.352,0.673,10.72,1.473,331.6,94.6,7.63,"2023-04-27 20:54:00",248,25351.49,10.68,0,6.667
"2023-04-28 23:59:00",128,12.7,29.52,20.33,39.05,26.85,13.9,39.48,7.873,4.174,12.11,1.665,248.7,71.65,7.63,"2023-04-28 18:34:00",267,25104.15,10.82,0,6.744
"2023-04-29 23:59:00",129,12.7,26,18.55,34.77,41.72,15.64,76.56,10.17,2.46,14.91,1.502,300.3,77.03,4.53,"2023-04-29 05:12:00",267,25208.25,11.32,0,5.565
"2023-04-30 23:59:00",130,12.73,24.89,17.6,33.09,37.64,18.67,61.89,8.62,5.25,11.17,1.606,266.4,61.7,7.67,"2023-04-30 19:50:00",327,22874.21,11.57,0,5.441
"2023-05-01 23:59:00",131,12.73,24.4,14.7,34.84,42.93,13,87.7,7.95,-1.572,13.75,1.19,302.8,83.1,5.11,"2023-05-01 14:29:00",314,27229.58,11.38,0,5.705
"2023-05-02 23:59:00",132,12.73,27.27,17.12,38.46,29.38,11.92,52.61,6.189,-0.6,10.41,1.266,251.1,64.78,5.92,"2023-05-02 16:29:00",319,25590.17,11.57,0,6.119
"2023-05-03 23:59:00",133,12.71,26.18,18.78,34.15,30.68,12.46,50.82,6.55,1.07,12.47,1.538,252.1,50.4,5.92,"2023-05-03 16:30:00",259,22029.14,11.05,0,5.548
"2023-05-04 23:59:00",134,12.75,24.59,17.75,33,38.91,20.33,61.31,8.61,4.929,13.15,1.501,269.5,58.2,5.51,"2023-05-04 20:27:00",352,24511.2,10.95,0,5.573
"2023-05-05 23:59:00",135,12.74,23.01,16.08,31.4,46.29,22.43,64.07,10.15,7.09,12.09,1.799,268.4,39.77,6.3,"2023-05-05 12:45:00",332,25120.21,11.15,0,5.531
"2023-05-06 23:59:00",136,12.71,21.85,14.94,30.59,51.11,22.81,82.3,10.03,4.706,13.14,2.093,277.1,49.98,7.88,"2023-05-06 20:31:00",323,26730.03,11.8,0,5.541
"2023-05-07 23:59:00",137,12.7,22.84,12.78,33.58,42.53,10.84,71.25,7.585,-1.715,13.41,1.287,309.5,78.9,5.03,"2023-05-07 21:06:00",23,27363.52,11.8,0,5.723
"2023-05-08 23:59:00",138,12.7,26.16,15.76,37.84,44.17,13.05,80.3,10.21,2.562,14.12,1.156,286.8,83.1,4.56,"2023-05-08 14:23:00",90,27207.04,11.77,0,6.027
"2023-05-09 23:59:00",139,12.71,27.86,17.21,38.49,31.28,9.83,53.48,7.43,0.192,11.83,1.137,284.7,81.2,4.41,"2023-05-09 16:09:00",357,27792.29,11.87,0,6.385
"2023-05-10 23:59:00",140,12.72,27.57,17.34,37.8,35.16,11.57,63.73,8.84,2.349,11.68,1.222,284.8,73.91,4.44,"2023-05-10 19:11:00",312,28107.11,11.95,0,6.352
"2023-05-11 23:59:00",141,12.7,25.39,16.64,35.23,39.31,12.12,63.11,8.92,0.971,11.77,1.714,272.4,47.48,7.61,"2023-05-11 19:41:00",313,27910.78,11.95,0,6.407
"2023-05-12 23:59:00",142,12.7,22.79,14.76,32.6,45.8,14.63,80.7,8.63,1.052,12.34,2.078,276.2,39.1,5.77,"2023-05-12 20:23:00",322,27519.66,11.52,0,6.055
"2023-05-13 23:59:00",143,12.72,21.14,14.09,30,48.17,12.43,87,7.378,-2.37,12.37,2.164,286.5,51.46,6.94,"2023-05-13 19:13:00",320,27942.37,11.82,0,5.866
"2023-05-14 23:59:00",144,12.71,21.31,12.53,30.42,39.31,13.58,76.81,4.855,-2.345,10.02,1.317,283,87.3,4.94,"2023-05-14 15:37:00",324,26725.86,11.88,0,5.484
"2023-05-15 23:59:00",145,12.67,22.51,10.77,32.19,27.82,8.03,50.96,0.823,-6.699,6.739,1.17,286.4,76.79,4.99,"2023-05-15 17:22:00",339,27444.53,12,0,5.974
"2023-05-16 23:59:00",146,12.7,21.33,13.69,29,40.15,12.97,83.4,6.323,-2.297,14.96,1.716,257.3,43.24,5.63,"2023-05-16 20:32:00",307,20821.98,10.75,0.3,4.865
"2023-05-17 23:59:00",147,12.72,18.28,13.77,24.11,66.74,32.63,95.9,11.31,5.906,14.87,2.055,260.8,42.03,6.4,"2023-05-17 12:17:00",260,13695.78,9.7,2.5,3.044
"2023-05-18 23:59:00",148,12.74,16.36,12.8,23.25,72.45,36.81,94.9,11.06,6.922,13.92,1.676,260.4,71.56,5.4,"2023-05-18 10:42:00",259,13107.78,9.85,4.6,2.598
"2023-05-19 23:59:00",149,12.75,17.82,12.13,24.66,64.51,29.96,96.8,9.86,5.529,13.77,0.889,337.8,93.3,4.14,"2023-05-19 14:09:00",318,23382.02,11.05,0,4.235
"2023-05-20 23:59:00",150,12.73,20.08,11.42,27.93,54.88,25.24,91.6,9.45,5.6,12.29,1.372,277.5,71.14,5.55,"2023-05-20 14:00:00",329,24293.14,11.3,0,4.989
"2023-05-21 23:59:00",151,12.75,16.38,12.7,21.89,66.08,41.53,84.8,9.87,4.716,12.34,1.889,267.1,49.15,8.83,"2023-05-21 13:26:00",326,9911.623,8.13,0,2.189
"2023-05-22 23:59:00",152,12.73,17.26,10.17,25.07,61,29.1,90.8,8.56,4.599,12.51,1.455,288.9,70.51,5.77,"2023-05-22 16:55:00",316,20663.54,10.28,0,4.157
"2023-05-23 23:59:00",153,12.73,18.81,11.82,25.98,54.74,27.66,87.7,8.52,4.297,11.29,1.368,267.3,62.07,5.98,"2023-05-23 19:07:00",328,20207.16,11.6,0,4.125
"2023-05-24 23:59:00",154,12.75,20.23,13.08,27.56,54.98,27.25,85.3,9.76,5.941,12.32,1.253,279.6,68.49,6.05,"2023-05-24 16:49:00",324,22468.92,11.72,0,4.568
"2023-05-25 23:59:00",155,12.74,22.1,14.32,29.92,55.35,28.43,85.1,11.68,9.26,13.48,1.432,268,62.11,6.81,"2023-05-25 21:07:00",308,22297.62,11.65,0,4.812
"2023-05-26 23:59:00",156,12.75,22.15,16.73,29.72,56.77,29.57,79.73,12.48,9.6,14.4,2.1,274.5,40.53,5.58,"2023-05-26 04:51:00",249,18979.91,10.32,0,4.427
"2023-05-27 23:59:00",157,12.75,20.37,16.67,24.7,60.4,39.65,82.4,12.07,9.64,13.91,1.422,282.6,44.53,4.37,"2023-05-27 02:49:00",251,11159.61,8.85,0,2.576
"2023-05-28 23:59:00",158,12.74,21.11,16.64,27.46,56.11,30.73,77.66,11.28,8.07,13.47,1.75,277.3,55.96,6.09,"2023-05-28 10:38:00",186,18071.06,11.45,0,3.984
"2023-05-29 23:59:00",159,12.75,19.92,13.93,26.34,57.06,33.09,84.1,10.54,7.29,15.13,1.546,258.2,69.54,7.88,"2023-05-29 15:14:00",290,12967.69,8.33,1.4,3.35
"2023-05-30 23:59:00",160,12.71,21.22,13.33,28.2,55.86,21.94,91.9,10.31,3.939,14.93,1.208,271.7,75.55,4.84,"2023-05-30 13:52:00",307,25683.58,11.67,0,5.146
"2023-05-31 23:59:00",161,12.76,23.15,14.11,31.72,48.94,23.51,81.4,10.36,6.311,12.82,1.228,276.6,82.1,4.78,"2023-05-31 16:00:00",15,24512.99,11.48,0,5.318
"2023-06-01 23:59:00",162,12.73,23.64,16.77,30.7,46.93,27.26,70.54,10.93,8.17,12.7,1.929,272.4,42.92,6.54,"2023-06-01 20:09:00",331,23966.98,11.18,0,5.498
"2023-06-02 23:59:00",163,12.77,23.22,17.3,29.63,44.88,24.35,73.4,9.67,5.333,13.85,1.878,274.2,50.34,5.48,"2023-06-02 20:58:00",303,23944.32,11.68,0,5.472
"2023-06-03 23:59:00",164,12.75,23.64,17.49,31.99,47.32,26.39,67.1,11.09,8.55,13.39,1.59,291.6,59.44,8.56,"2023-06-03 20:41:00",330,22434,10.37,0,5.048
"2023-06-04 23:59:00",165,12.77,23.68,17.41,30.78,53.06,32.08,77.83,12.99,11.68,14.62,2.072,275.3,40.88,6.04,"2023-06-04 18:41:00",281,21692.61,10.68,0,5.009
"2023-06-05 23:59:00",166,12.72,24.57,17.43,32.7,53.26,29.56,79.32,13.63,11.54,15.02,1.663,281.8,64.22,6.03,"2023-06-05 20:19:00",312,23013.29,11.1,0,5.243
"2023-06-06 23:59:00",167,12.78,26.85,21.13,32.97,43.55,31.14,65.1,13.04,10.51,16.12,1.542,275.2,61.02,6.83,"2023-06-06 23:14:00",263,17121.81,10.52,0,4.481
"2023-06-07 23:59:00",168,12.73,26.99,18.54,35.17,43.74,23.96,68.34,12.61,9.84,17.6,1.348,275.8,72.51,6.08,"2023-06-07 00:14:00",235,23027.42,11.28,0,5.497
"2023-06-08 23:59:00",169,12.74,24.54,20.69,29.96,60.67,45.54,79.4,16.22,11.78,18.67,1.807,273.4,44.17,7.73,"2023-06-08 13:24:00",254,13031.37,8.28,0.7,3.606
"2023-06-09 23:59:00",170,12.68,22.97,16.26,30.27,56.98,28.11,89.2,13.03,8.1,15.7,1.128,280.4,72.52,5.09,"2023-06-09 21:45:00",344,22284.83,11.22,0,4.737
"2023-06-10 23:59:00",171,12.73,23.57,18.63,31,53.03,32.53,68.07,12.9,11.79,13.85,1.764,273.2,46.74,6.61,"2023-06-10 21:42:00",326,21097.62,10.35,0,4.811
"2023-06-11 23:59:00",172,12.74,24.9,16.76,33.68,49.86,27.65,73.99,12.87,11.25,14.61,1.417,278.5,61.73,6.45,"2023-06-11 20:51:00",321,26335.72,12.13,0,5.801
"2023-06-12 23:59:00",173,12.77,25.28,17.81,33.48,45.95,22.37,72.46,11.71,7.27,14.16,1.91,274.5,43.19,5.98,"2023-06-12 19:21:00",280,26261.42,12.05,0,6.229
"2023-06-13 23:59:00",174,12.74,23.85,17.16,32.63,52.8,30.8,81.9,12.92,10.82,14.92,1.878,280.5,52.7,6.81,"2023-06-13 17:38:00",244,25577.2,12.17,0,5.725
"2023-06-14 23:59:00",175,12.64,25.5,16.09,35.87,46.82,18.82,75.03,11.68,6.64,14.59,1.027,300.9,85.7,4.32,"2023-06-14 15:27:00",335,26918.44,12.32,0,5.812
"2023-06-15 23:59:00",176,12.64,28.48,17.83,39.07,46.03,18.77,82.8,13.83,10.58,16.46,1.534,263.5,59.87,6.99,"2023-06-15 21:24:00",262,26295.9,12.17,0,6.406
"2023-06-16 23:59:00",177,12.74,30.51,21.23,40.59,36.43,18.35,56.64,12.85,11.15,14.97,1.827,259.5,55.07,7.57,"2023-06-16 20:08:00",255,26296.58,12.13,0,6.993
"2023-06-17 23:59:00",178,12.72,28.31,20.83,36.77,47.55,20.39,78.15,14.89,9.84,18.02,2.307,270.9,27.82,6.73,"2023-06-17 19:10:00",280,26196.27,12.05,0,6.752
"2023-06-18 23:59:00",179,12.73,25.94,18.9,33.93,52.94,27.79,87.4,14.52,11.15,17.51,1.963,276.5,35.04,6.18,"2023-06-18 16:02:00",233,25648.41,11.93,0,6.023
"2023-06-19 23:59:00",180,12.75,25.53,18.82,32.93,49.56,26.64,80.4,13.23,9.39,16.03,2.234,277.6,37.36,6.16,"2023-06-19 13:12:00",248,24736.06,11.17,0,5.949
"2023-06-20 23:59:00",181,12.71,25.17,17.99,33.02,53.41,30.89,82.1,14.22,11.97,15.48,1.592,279.4,59.28,5.7,"2023-06-20 21:12:00",324,23713.38,11.7,0,5.332
"2023-06-21 23:59:00",182,12.73,25.55,19.18,32.56,50.59,31.59,72.37,13.94,12.86,15.8,1.877,273.4,45.01,5.92,"2023-06-21 21:13:00",324,22888.55,12.07,0,5.421
"2023-06-22 23:59:00",183,12.76,27.65,19.17,36.94,45.26,25.48,67.8,13.88,11.95,15.29,1.358,275.3,64.31,5.35,"2023-06-22 17:56:00",267,26574.09,12.2,0,6.189
"2023-06-23 23:59:00",184,12.74,29.38,19.98,39.88,42.75,20.62,66.09,14.46,12.15,16.34,1.906,263.4,42.88,8.52,"2023-06-23 20:12:00",260,26775.24,12.08,0,6.842
"2023-06-24 23:59:00",185,12.73,32.54,20.71,44.52,38.49,7.517,69.53,13.72,1.431,18.25,1.492,270.8,75.44,9.01,"2023-06-24 19:54:00",328,26750.7,11.88,0,6.98
"2023-06-25 23:59:00",186,12.75,34.9,22.32,45.52,32.4,7.133,72.86,11.5,1.168,19.06,1.479,2.137,84.2,7.47,"2023-06-25 20:05:00",357,25989.27,10.87,0,6.872
"2023-06-26 23:59:00",187,12.73,36.56,27.14,45.92,16.78,7.708,30.14,6.355,2.171,11.39,1.606,128.1,97.5,11.02,"2023-06-26 17:34:00",158,23323.86,11.35,0,7.207
"2023-06-27 23:59:00",188,12.72,35.73,24.43,45.19,15.56,7.7,31.33,4.456,-0.684,9.77,1.543,120.5,89.3,8.63,"2023-06-27 16:59:00",158,24896.41,10.42,0,7.425
"2023-06-28 23:59:00",189,12.73,33.66,24.49,42.2,19.52,6.485,43.12,5.072,-2.105,15.04,1.726,270.2,47.55,5.81,"2023-06-28 23:44:00",263,26751.93,12,0,7.363
"2023-06-29 23:59:00",190,12.69,29.72,20.66,39.36,40.47,16.66,67.64,13.38,7.737,16.9,1.435,285.8,70.56,6.29,"2023-06-29 18:55:00",355,23843.21,11.57,0,5.865
"2023-06-30 23:59:00",191,12.69,30.01,21.45,40.36,38.42,12.93,67.14,12.71,6.1,17.19,1.568,276.2,52.67,6.6,"2023-06-30 18:55:00",262,24447.79,11.73,0,6.16
"2023-07-01 23:59:00",192,12.71,28.36,19.35,38.19,41.82,13.8,74.62,12.04,5.685,15.93,1.566,258.8,39.97,4.98,"2023-07-01 20:16:00",258,25602.42,11.9,0,6.176
"2023-07-02 23:59:00",193,12.73,30.83,20.61,40.81,32.54,12.49,55.53,10.9,5.668,13.21,1.216,252.1,57.78,4.93,"2023-07-02 17:00:00",286,25765.64,11.93,0,6.374
"2023-07-03 23:59:00",194,12.73,30.44,21.53,40.11,38.76,10.87,67.84,12.6,3.698,16.21,1.535,268.4,45.08,6.36,"2023-07-03 18:25:00",260,27230.14,12.2,0,6.79
"2023-07-04 23:59:00",195,12.7,29.96,20.89,39.54,40.98,12.96,74.62,13.16,5.365,16.92,1.562,264.2,49.49,5.66,"2023-07-04 19:31:00",261,25620.31,12.17,0,6.479
